,headline,url,date
340,Pope to oil execs: Energy needs should not destroy civilization,/world/pope-to-oil-execs-energy-needs-should-not-destroy-civilization,"Pope Francis told leading oil executives Saturday that the transition to less-polluting energy sources ""is a challenge of epochal proportions"" and warned that satisfying the world's energy needs ""must not destroy civilization.""

"
341,Why climate change has run its course,https://video.foxnews.com/v/5795500444001/,Scholar says the climate change movement has lost its importance and its dabbling in social-justice identity politics proves it. #Tucker
342,Unhurried hurricanes:  Study says tropical cyclones slowing,/us/unhurried-hurricanes-study-says-tropical-cyclones-slowing,"Tropical cyclones around the world are moving slightly slower over land and water, dumping more rain as they stall, just as Hurricane Harvey did last year, a new study found."
343,EPA Administrator Scott Pruitt: Trump put America first when he withdrew from Paris Accord one year ago,/opinion/epa-administrator-scott-pruitt-trump-put-america-first-when-he-withdrew-from-paris-accord-one-year-ago,"One year ago, on June 1, 2017, President Trump boldly and courageously announced that the United States would withdraw from the Paris Climate Agreement This was a historic moment that upheld the president’s campaign promise and demonstrated to the world that he puts the American people first."
344,Church with $2K in gas driller's stock wins methane vote,/us/church-with-2k-in-gas-drillers-stock-wins-methane-vote,A church with a minuscule stake in Pennsylvania's largest natural gas driller has won shareholder approval of a resolution to force the company to produce a report on its effort to scale back methane emissions.
345,15 states push back on California cities' climate change suit,/politics/15-states-push-back-on-california-cities-climate-change-suit,Fifteen state attorneys general have filed a brief in federal court pushing back on a lawsuit by the California cities of San Francisco and Oakland that would punish oil and gas companies for their role in climate change. 
346,Los Angeles painting city streets white in bid to combat climate change,/us/los-angeles-painting-city-streets-white-in-bid-to-combat-climate-change,California officials are hoping their latest attempt to stem the rising tides of climate change leads to a more socially conscious -- and cooler -- summer.
347,"EPA, Pruitt announce rollback of Obama-era fuel standards, setting up another battle with California",/politics/epa-pruitt-announce-rollback-of-obama-era-fuel-standards-setting-up-another-battle-with-california,"Environmental Protection Agency Administrator Scott Pruitt laid out plans on Tuesday to roll back Obama-era fuel standards in a move seen as a win for automakers, but one that is likely to ignite a major political and legal battle with the nation’s most populous state."
348,"As Louisiana island shrinks, state paying to move residents",/us/as-louisiana-island-shrinks-state-paying-to-move-residents,"The effects of global warming can be seen and touched in Louisiana, where officials have begun buying higher ground to relocate an entire town in a bayou being swallowed by higher seas."
349,"John Stossel: Pompeo, Trump and the Paris climate agreement",/opinion/john-stossel-pompeo-trump-and-the-paris-climate-agreement,"President Trump's pick to be the new secretary of state, Mike Pompeo, is not a fan of the Paris climate agreement, the treaty that claims it will slow global warning by reducing the world's carbon dioxide emissions. "
350,"Rep. Lamar Smith: Climate change and the scientific method - we should welcome new research, not resist it",/opinion/rep-lamar-smith-climate-change-and-the-scientific-method-we-should-welcome-new-research-not-resist-it,Climate alarmism has become the chant of the media and liberals who favor more government regulations. 
351,"California cities and crazy climate change lawsuits - Do as I say, not as I do",/opinion/california-cities-and-crazy-climate-change-lawsuits-do-as-i-say-not-as-i-do,California cities are learning the meaning of hypocrisy. 
352,Q&A: How is the growth of bitcoin affecting the environment?,/us/qa-how-is-the-growth-of-bitcoin-affecting-the-environment,The growth of bitcoin is fueling speculation and debate about the environmental impact of the energy needed to power the virtual currency in the era of climate change.
353,Seattle activist sentenced in 4-state oil pipeline protest,/us/seattle-activist-sentenced-in-4-state-oil-pipeline-protest,An environmental activist from Seattle has been sentenced to serve one year in prison for targeting an oil pipeline in North Dakota.
354,"Oregon, Washington want to hike taxes to combat global warming",/politics/oregon-washington-want-to-hike-taxes-to-combat-global-warming,"When President Trump was candidate Trump, he called climate change a hoax."
355,Activist: It's OK to break laws for climate change,https://video.foxnews.com/v/5713970902001/,Tucker takes on veteran environmentalist over NYC Mayor De Blasio suing oil companies over 'climate change costs' and activists breaking laws for the environment. #Tucker
356,US hits record for costly weather disasters: $306 billion,/us/us-hits-record-for-costly-weather-disasters-306-billion,"With hurricanes, wildfires, flooding, tornadoes and drought, America hit a record high bill last year for weather disasters: $306 billion."
357,"'Arbitrary' adjustments exaggerate sea level rise, study finds",/science/arbitrary-adjustments-exaggerate-sea-level-rise-study-finds,A new study by Australian researchers finds that international sea level rise data relied upon by the U.N. was adjusted upward in “arbitrary” ways.
358,Studies: Warming made Harvey's deluge 3 times more likely,/us/studies-warming-made-harveys-deluge-3-times-more-likely,New studies find global warming's fingerprints were all over the record rainfall from Hurricane Harvey this year.
359,Here's how Trump could make a quick (and complete) exit from the Paris climate agreement right now,/opinion/heres-how-trump-could-make-a-quick-and-complete-exit-from-the-paris-climate-agreement-right-now,"December 12 is the second anniversary of the adoption of the Paris Climate Agreement, making this a fitting occasion to restate the obvious: remaining in the treaty endangers the U.S. economy, the Constitution’s treaty process, and the nation’s political independence."
360,"Post-Trump, UN climate pact supporters switch to a state and local strategy",/politics/post-trump-un-climate-pact-supporters-switch-to-a-state-and-local-strategy,"Backers of the United Nations-sponsored Paris climate agreement are switching strategies after the Trump administration’s withdrawal from the deal, by dramatically stirring up grassroots forces."
361,"Charred Smokies town rebounds, doubts fires are 'new normal'",/us/charred-smokies-town-rebounds-doubts-fires-are-new-normal,Business owners are proceeding with new Great Smoky Mountains projects a year the area was decimated by deadly wildfires.
362,Harvey's 'Biblical' rainfall is getting more likely,/us/harveys-biblical-rainfall-is-getting-more-likely,"The chances of a hurricane flooding parts of Texas, like Harvey did, have soared sixfold in just 25 years because of global warming and will likely triple once again before the end of the century, a new study says."
363,California governor talks climate change at Vatican,/us/california-governor-talks-climate-change-at-vatican,California Gov. Jerry Brown says dealing with climate change will take not just scientific but religious commitment.
364,How cities are defending themselves against sea level rise,/us/how-cities-are-defending-themselves-against-sea-level-rise,"Superstorm Sandy and a series of lesser coastal storms since that 2012 disaster compelled some coastal communities to defend themselves by elevating homes and critical infrastructure, building sand dunes, widening beaches and erecting or raising sea walls."
365,Study: NYC could see bad flooding every 5 years,/us/study-nyc-could-see-bad-flooding-every-5-years,"Within the next three decades, floods that used to strike the New York City area only once every 500 years could occur every five years, according to a new scientific study released just days before the fifth anniversary of Superstorm Sandy."
366,Science Says: Era of monster hurricanes roiling the Atlantic,/us/science-says-era-of-monster-hurricanes-roiling-the-atlantic,An analysis of 167 years of federal storm data by The Associated Press finds that the monster hurricanes that raged across the Atlantic this season are contributing to what appears to be the most active period for major storms on record.
367,Activists in 4-state pipeline protest embrace unique defense,/us/activists-in-4-state-pipeline-protest-embrace-unique-defense,An environmental activist who targeted an oil pipeline in North Dakota a year ago as part of a broader four-state effort to draw attention to climate change is due to stand trial along with the man who filmed his deeds.
368,Will the sun put the brakes on global warming?,/opinion/will-the-sun-put-the-brakes-on-global-warming,"The sun is like a teenager that cycles through mood swings – from dramatic to chill and back again – roughly every eleven years. But this time it’s different. It now appears the sun is heading for a rare, super-chill period that threatens to add some unexpected drama to today’s climate change discussion."
369,Hey NPR: Take your global warming nonsense about kids and blow it out your F-150 tailpipe,/opinion/hey-npr-take-your-global-warming-nonsense-about-kids-and-blow-it-out-your-f-150-tailpipe,The folks at National Public Radio are touting a study that says making babies may be to blame for global warming.
370,California governor to extend climate change bill 10 years,/us/california-governor-to-extend-climate-change-bill-10-years,"When Arnold Schwarzenegger was the governor of California, he backed environmental legislation that's become one of the world's most closely watched initiatives in the fight against global warming.

"
371,Insurer: Miami is more vulnerable to hurricanes like Andrew,/us/insurer-miami-is-more-vulnerable-to-hurricanes-like-andrew,"Almost 25 years have passed since a Category 5 hurricane struck south of Miami, and the city's vulnerability to catastrophic storm damage has grown exponentially, according to a new insurance underwriters' analysis."
372,Activists plead not guilty in Trump Tower banner hanging,/us/activists-plead-not-guilty-in-trump-tower-banner-hanging,Four Greenpeace activists accused of unfurling a banner from Trump Tower in Chicago last month to protest the president's stance on global warming have pleaded not guilty to felony charges.
373,John Stossel: Al Gore and me -- Don't believe the hype,/opinion/john-stossel-al-gore-and-me-dont-believe-the-hype,I was surprised to discover that Al Gore's new movie begins with words from me!
374,Scientists say Harvey may be the soggy sign of future storms,/us/scientists-say-harvey-may-be-the-soggy-sign-of-future-storms,"Harvey has already dumped 15 trillion gallons of water on southeast Texas, which is about three-quarters of a million gallons for every man, woman and child."
375,"Scientists say warming makes storms, like Harvey, wetter",/us/scientists-say-warming-makes-storms-like-harvey-wetter,"By the time the rain stops, Harvey will have dumped about 1 million gallons of water for every man, woman and child in southeastern Texas — a soggy, record-breaking glimpse of the wet and wild future global warming could bring, scientists say."
376,Bossert out front as Trump's detail man on homeland threats,/us/bossert-out-front-as-trumps-detail-man-on-homeland-threats,"At nearly 6-foot-6, Tom Bossert is hard to miss."
377,Harvey aftermath: Mayor says Houston 'open for business' despite major hurdles,/us/harvey-aftermath-mayor-says-houston-open-for-business-despite-major-hurdles,"Houston’s mayor says America’s fourth largest city is “open for business” but more than a week after Harvey parts of the city remain flooded, up to 500,000 vehicles have been damaged, floodwaters contain a toxic brew of chemicals and the total cost of repairs could exceed $180 billion."
378,Correction: Hurricanes-Q&A story,/us/correction-hurricanes-qa-story,A powerful Hurricane Irma is threatening millions of people in the Caribbean and Florida.
379,"Winds, fire, floods and quakes: A nutty run of nature",/us/winds-fire-floods-and-quakes-a-nutty-run-of-nature,"With four big hurricanes, a powerful earthquake and wildfires, it seems that nature recently has just gone nuts."
380,Review: Deadly Tennessee fire could become 'new normal',/us/review-deadly-tennessee-fire-could-become-new-normal,Great Smoky Mountains National Park will receive a $2.5 million upgrade to its radio communications systems in response to a fire in Tennessee that contributed to 14 deaths and millions of dollars of damage in November.
381,Federal study sounds a dire warning about climate change,https://video.foxnews.com/v/5535699430001/,The draft report featured by the NYTimes projects 5.0 to 7.5 degrees Fahrenheit temperature increases; Doug McKelway reports on 'Special Report'
382,Climate change goosed odds of freakishly hot February: study,/us/climate-change-goosed-odds-of-freakishly-hot-february-study,"A freakishly balmy February broke more than 11,700 local daily records for warmth in the United States, but it didn't quite beat 1954 for the warmest February on record, climate scientists said.

"
383,California targets dairy cows to combat global warming,/us/california-targets-dairy-cows-to-combat-global-warming,"California is taking its fight against global warming to the farm.

The nation's leading agricultural state is now targeting greenhouse gases produced by dairy cows and other livestock."
384,Rick Perry got a tongue lashing from the American Meteorological Society. Did he deserve it?,/opinion/rick-perry-got-a-tongue-lashing-from-the-american-meteorological-society-did-he-deserve-it,"Asked in an interview on CNBCs “Squawk Box” whether he believed carbon dioxide was “the primary control knob for the temperature of the Earth and for climate,” Energy Secretary Rick Perry said, “No, most likely the primary control knob is the ocean waters and this environment that we live in.”"
385,Trump talks Paris Climate Agreement in Rose Garden address -- live blog,/politics/trump-talks-paris-climate-agreement-in-rose-garden-address-live-blog,"President Donald Trump, joined by Vice President Mike Pence, discussed his decision to stop the U.S.'s participation in the Paris Climate Agreement in an address at the White House's Rose Garden."
386,Al Gore praises China for banning new coal plants,/politics/al-gore-praises-china-for-banning-new-coal-plants,Former Vice President Al Gore praised China for banning new coal plants and implementing cap-and-trade in certain areas of the country.
387,Too hot to handle: Study shows Earth's killer heat worsens,/us/too-hot-to-handle-study-shows-earths-killer-heat-worsens,"Killer heat is getting worse, a new study shows."
388,"Trump wages battle against regulations, not climate change",/us/trump-wages-battle-against-regulations-not-climate-change,"While President Donald Trump's beliefs about global warming remain something of a mystery, his actions make one thing clear: He doesn't consider it a problem for the federal government to solve."
389,Germany: Climate will last longer than Trump presidency,/us/germany-climate-will-last-longer-than-trump-presidency,"Germany's environment minister is offering encouragement for American efforts against climate change, saying the Earth's climate will last longer than Donald Trump's presidency."
390,Worst Florida damage from Irma in could be from storm surge,/us/worst-florida-damage-from-irma-in-could-be-from-storm-surge,"The biggest danger to life and property from Hurricane Irma could come from storm surge that forces sea water inland, toppling houses, isolating residents who don't evacuate and making drowning an imminent threat, the National Hurricane Center is warning."
391,Irma's damage a reminder of Florida economy's vulnerability,/us/irmas-damage-a-reminder-of-florida-economys-vulnerability,Florida's economy has long thrived on one import above all: People.
392,John Stossel: Of course climate change is real! Climate changes -- it always has and always will,/opinion/john-stossel-of-course-climate-change-is-real-climate-changes-it-always-has-and-always-will,"Climate fluctuates, and humans don't have too much to say about it."
393,US coastal growth continues despite lessons of past storms,/us/us-coastal-growth-continues-despite-lessons-of-past-storms,"Rising sea levels and fierce storms have failed to stop relentless population growth along U.S. coasts in recent years, a new Associated Press analysis shows."
394,"EU official says US won't reject Paris climate treaty, but White House denies statement",/us/eu-official-says-us-wont-reject-paris-climate-treaty-but-white-house-denies-statement,"The U.S. will not withdraw from the Paris climate deal, contrary to the public statements of President Trump in June, the Wall Street Journal said Saturday."
395,Activist who vandalized Wall Street bull statue is arrested,/us/activist-who-vandalized-wall-street-bull-statue-is-arrested,"An environmental activist who acknowledges dumping paint over Wall Street's iconic ""Charging Bull"" statue has been arrested."
396,Don't blame climate change: Hurricanes have always been and will always be with us,/opinion/dont-blame-climate-change-hurricanes-have-always-been-and-will-always-be-with-us,"After seeing the terrible flooding, property destruction, power outages and tragic deaths caused by Hurricanes Harvey and Irma, we all wish we could do something to keep future hurricanes from forming or make them less severe. Unfortunately, we can’t."
397,Irma's damage a reminder of Florida economy's vulnerability,/us/irmas-damage-a-reminder-of-florida-economys-vulnerability,Florida's economy has long thrived on one import above all: People.
398,Bossert out front as Trump's detail man on homeland threats,/us/bossert-out-front-as-trumps-detail-man-on-homeland-threats,"At nearly 6-foot-6, Tom Bossert is hard to miss."
399,'The Nation' compares climate change deniers to murderers,https://video.foxnews.com/v/5574746508001/,Author Roy Spencer sounds off about the attacks
400,Cal Thomas: The secular progressives reveal (again) why they are not fit to lead anything,/opinion/cal-thomas-the-secular-progressives-reveal-again-why-they-are-not-fit-to-lead-anything,For sheer hilarity and hyperbole it’s hard to beat a recent headline on a Washington Post editorial opposing President Trump’s decision to remove the U.S. from the nonbinding and unenforceable Paris climate agreement.
401,Coming up on 'Fox News Sunday': June 4,https://video.foxnews.com/v/5458619866001/,The impact of pulling out of the Paris Climate Accord
402,Tucker to Mark Green: Why is Paris climate accord good?,https://video.foxnews.com/v/5458208347001/,"Tucker takes on former NYC public advocate over liberals' hypocrisy, hysterical reaction to Trump's withdrawing the US from the climate accord, asking how he could back an agreement that doesn't punish world's biggest polluters"
403,Coulter: Trump hurt libs' 'religion' with climate decision,https://video.foxnews.com/v/5458209208001/,Author and conservative commentator on the liberal and mainstream media hysteria following Pres. Trump's decision to withdraw the US from the Paris Climate accord and the hypocrisy of it all #Tucker
404,"Pittsburgh, nearly 100 other cities, defy Trump and stand with Paris Accord",/politics/pittsburgh-nearly-100-other-cities-defy-trump-and-stand-with-paris-accord,"Pittsburgh's Democratic Mayor Bill Peduto signed an executive order on Friday promising the city will continue to comply with the Paris Climate Agreement, joining at least 91 other cities defying President Trump's decision to withdraw the U.S. from the global climate commitment."
405,Tucker: Trump gets US out of bad deal and left melts down,https://video.foxnews.com/v/5456841272001/,"President Trump is keeping a promise, undoing 8 years of bad Obama policy and putting American interests first by withdrawing US from Paris Climate Accord - and of course, the left has a meltdown"
406,"Pittsburgh mayor tweets support for Paris Agreement, despite Trump comments",/politics/pittsburgh-mayor-tweets-support-for-paris-agreement-despite-trump-comments,Pittsburgh Mayor Bill Peduto criticized comments made by President Donald Trump during his announcement withdrawing the U.S. from the Paris Agreement.
407,Paris Agreement: Gore blasts Trump move withdrawing US from deal,/politics/paris-agreement-gore-blasts-trump-move-withdrawing-us-from-deal,"Former Vice President Al Gore blasted the decision of President Donald Trump to pull the U.S. out of the Paris Climate Agreement, calling it ""reckless"" and ""indefensible."""
408,Hollywood suffers melt down over Paris Climate Accord,/opinion/hollywood-suffers-melt-down-over-paris-climate-accord,President Trump’s decision to withdraw the Paris Climate Accord has sparked widespread hysteria in juice bars and luxury spas across Hollywood.
409,"Trump's Paris climate decision should be celebrated by Democrats, Republicans and independents",/opinion/trumps-paris-climate-decision-should-be-celebrated-by-democrats-republicans-and-independents,"Americans of every stripe should celebrate the Paris agreement’s demise, for it represents a stunning victory for taxpayers and middle- and lower-income families and the elevation of science over irrational fears about the future of Earth’s climate.  "
410,Outrage over Trump's climate deal decision is a 'Groundhog Day' rerun,/opinion/outrage-over-trumps-climate-deal-decision-is-a-groundhog-day-rerun,"Donald Trump is not the president being attacked over his Paris climate deal decision. It is George W. Bush, who was chastised for his 2001 decision to withdraw the United States from the Kyoto treaty on global climate change signed by the Clinton administration."
411,Editorial Roundup: Excerpts from recent editorials,/us/editorial-roundup-excerpts-from-recent-editorials,"Excerpts from recent editorials in the United States and abroad: ___ May 31 The New York Times on Donald Trump working with world leaders: The tectonic plates of Europe are shifting, and President Trump is at the heart of this upheaval."
412,Paris Climate Agreement explained,https://video.foxnews.com/v/5454808197001/,The United States is one of 195 nations who have signed on to the Paris Climate agreement. What is the accord and will President Trump keep or cancel the U.S.’s pledge?
413,Trump views on climate 'evolving' amid push from Europeans,/world/trump-views-on-climate-evolving-amid-push-from-europeans,"European leaders are mounting a last-ditch effort to stop President Donald Trump from abandoning the Paris climate accord, using multiple meetings this week to sell the American leader on the global agreement to reduce carbon emissions."
414,"Climate March: Tens of thousands protest Trump climate policies, demand environmental action",/us/climate-march-tens-of-thousands-protest-trump-climate-policies-demand-environmental-action,"Tens of thousands of people across the U.S. marched in rain, snow and blistering heat to demand action on climate change in mass protests that fell on President Trump's 100th day in office and blasted his administration for rolling back environmental protections."
415,March for Science: Bill Nye rallies thousands in DC amid threat of Trump budget cuts,/politics/march-for-science-bill-nye-rallies-thousands-in-dc-amid-threat-of-trump-budget-cuts,"Bill Nye, an engineer and educator known as “the science guy” through his appearances on television, spoke to thousands of marchers in Washington, D.C. on Saturday, declaring that science serves everyone and must be for all."
416,Brief filed by think tanks in climate change case,/politics/brief-filed-by-think-tanks-in-climate-change-case,<p>The following is a brief filed by think tanks in a climate change case.</p>
417,Brief filed by media groups in climate change case,/politics/brief-filed-by-media-groups-in-climate-change-case,<p>The following is a brief filed by media groups in a climate change case.</p>
418,Sen. Mitch McConnell: Why Trump's energy executive order will restore sanity after Obama's failed climate policies,/opinion/sen-mitch-mcconnell-why-trumps-energy-executive-order-will-restore-sanity-after-obamas-failed-climate-policies,"We all want clean air, we all want clean water, we all want a better environment. But that’s not what former President Obama’s regulatory scheme was really about..."
419,"Trump climate policies won't be enforced, say 75 US mayors",/politics/trump-climate-policies-wont-be-enforced-say-75-us-mayors,"A cadre of 75 mayors has made a public declaration against the Trump administration, saying that they will not enforce the White House’s recent rollback of climate policy."
420,Trump is wrong on climate change,/opinion/trump-is-wrong-on-climate-change,Climate change is happening; the question is what to do about it. President Obama had one answer: reduce greenhouse-gas emissions aggressively.
421,Jesse Watters is on the hunt for global warming,https://video.foxnews.com/v/5320289352001/,'Watters' World' hits the streets of snowy New York City
422,NOAA accused of manipulating global warming data,https://video.foxnews.com/v/5314914973001/,A whistleblower claims the flawed study was a major influence in the 2015 Paris climate summit; Doug McKelway has the latest for 'Special Report'
423,Obama gives $500 million to climate fund over GOP objections,/politics/obama-gives-500-million-to-climate-fund-over-gop-objections,"With just three days left in office, the Obama administration has doubled an initial $500 million commitment to a fund that helps developing nations fight climate change and adapt to its consequences.

"
424,If only EPA stood for 'Enough Protection Already',/opinion/if-only-epa-stood-for-enough-protection-already,"America does still need some bureaucrats to enforce existing environmental rules and watch for new pollution problems. But we don’t need what we’ve got: 16,000 environmental regulators constantly trying to control more of our lives. EPA should stand for: Enough Protection Already."
425,Why I'm cheering for fossil fuels this Earth Day,/opinion/why-im-cheering-for-fossil-fuels-this-earth-day,"""The heavens reek, the waters below are foul ... we are in a crisis of survival."" That's how Walter Cronkite and CBS hyped the first Earth Day, back in 1970. Somehow we've survived since then, and most of life got better, although I never hear that from the worrywarts."
426,Let's chill out about global warming,/opinion/lets-chill-out-about-global-warming,"We already waste billions on pointless gestures that make people think we're addressing global warming, but the earth doesn't notice or care."
427,"Curtain, reviews come down on taxpayer-funded climate change musical",/politics/curtain-reviews-come-down-on-taxpayer-funded-climate-change-musical,It looks as if Climate Change: The Musical was a Broadway bust.
428,Is the government tinkering with global warming data?,/opinion/is-the-government-tinkering-with-global-warming-data,"The hottest topic in climate research is the observation that global average surface temperature, as well as satellite observations of temperatures in the atmosphere, has shown little or no warming during the 21st century."
429,A new low in science: Criminalizing climate change skeptics,/opinion/a-new-low-in-science-criminalizing-climate-change-skeptics,A demand by Senator Whitehouse and 20 climate scientists for legal persecution of people whose research on science and policy they disagree with represents a new low in the politicization of science.
430,Climate field 'craziness' too much for climatologist,https://video.foxnews.com/v/5273586586001/,"Former Georgia Tech professor tells Tucker why she has developed a 'growing disenchantment with universities, the academic field of climate science and scientists' #Tucker"
431,"With Trump in the White House, states could step up on climate change",/opinion/with-trump-in-the-white-house-states-could-step-up-on-climate-change,"There are still many unknowns about President-elect Donald Trump’s likely course when it comes to climate change policy, but his campaign trail rhetoric has signaled that his administration may drop the Environmental Protection Agency’s Clean Power Plan, more aggressively develop fossil fuels and loosen environmental regulations."
432,Kids sue Washington state over climate change,https://video.foxnews.com/v/5221895087001/,Judge has yet to make a ruling
433,Youth in Washington state sue government over climate change,/us/youth-in-washington-state-sue-government-over-climate-change,Eight children asked a state judge on Tuesday to find Washington in contempt for failing to adequately protect them and future generations from the harmful effects of climate change.
434,Climate change champion Kerry to visit Antarctica next week,/politics/climate-change-champion-kerry-to-visit-antarctica-next-week,Call it people-to-penguin diplomacy.
435,Clinton: Running against a guy who denies science,https://video.foxnews.com/v/5165747028001/,Hillary Clinton addresses climate change in Florida
436,Gore: Clinton will make solving climate crisis top priority,https://video.foxnews.com/v/5165745936001/,The former vice president says the choice on climate change is clear
437,"US, China enter landmark climate pact",/politics/us-china-enter-landmark-climate-pact,"President Barack Obama on Saturday said cooperation was ""the single best chance that we have"" to save the planet as he stood with China's President Xi Jinping to formally enter their two nations into last year's Paris climate change agreement."
438,Prominent Connecticut environmentalists found dead in home in possible double suicide,/us/prominent-connecticut-environmentalists-found-dead-in-home-in-possible-double-suicide,"A prominent Connecticut couple, widely known for their environmental activism before global warming was thrust into the national spotlight, was found dead in their home Tuesday."
439,Persecuting climate skeptics:  The cover-up continues,/opinion/persecuting-climate-skeptics-the-cover-up-continues,"Seventeen attorneys general got more than they bargained for when they held a March 29, 2016 “publicity stunt” press conference to announce a campaign to target opponents of the global warming agenda under racketeering laws.  "
440,Miller Time: Global warming causing animal attacks?,https://video.foxnews.com/v/4975587870001/,Weather's impact on wildlife and a bounce house incident; Dennis Miller sounds off on 'The O'Reilly Factor'
441,Fighting Back: AGs ask judge to block climate change 'fishing expedition',/politics/fighting-back-ags-ask-judge-to-block-climate-change-fishing-expedition,"Two Republican attorneys general have come out fighting against a sweeping investigation into whether ExxonMobil misled the public on global warming, asking a judge to block a subpoena that they call an abuse of power -- and a threat to First Amendment rights."
442,AG targets 90 conservative groups in controversial climate change probe,/politics/ag-targets-90-conservative-groups-in-controversial-climate-change-probe,The attorney general of the U.S. Virgin Islands is targeting dozens of conservative and libertarian organizations in a racketeering lawsuit against climate change skeptics that has been widely described as an effort to silence political opponents.
443,"Exxon, Peabody investigated over climate change claims",/us/exxon-peabody-investigated-over-climate-change-claims,"New York's attorney general is examining statements by Exxon Mobil and Peabody Energy to determine whether they deceived investors about the causes and impacts of climate change, an official familiar with the investigations said Thursday."
444,Wars over EPA Renewable Fuel Standard heat up,/politics/wars-over-epa-renewable-fuel-standard-heat-up,The battle over the Environmental Protection Agency’s contentious Renewable Fuel Standard is about to get incandescent.
445,Yale's climate change program out of gas,/science/yales-climate-change-program-out-of-gas,"After years of feeling the heat, Yale’s Climate & Energy Institute is finally facing an inconvenient truth: the program will close at the end of June."
446,"AGs, activists accused of 'collusion' on Exxon probe amid new emails",/politics/ags-activists-accused-of-collusion-on-exxon-probe-amid-new-emails,"State Democratic officials are facing mounting accusations they secretly coordinated with climate activists to investigate whether ExxonMobil hid the truth about global warming, as new documents show the collaboration went deeper than previously thought."
447,"Report reveals secret meeting by environmentalists to target Exxon, oil industry",/politics/report-reveals-secret-meeting-by-environmentalists-to-target-exxon-oil-industry,"Environmentalists backing a Big Tobacco-style government probe of oil companies plotted their strategy for targeting companies like ExxonMobil at a closed-door meeting in Manhattan earlier this year, according to a Wall Street Journal report."
448,Why author Terry L. Anderson is all wrong about the urgency of climate change,/opinion/why-author-terry-l-anderson-is-all-wrong-about-the-urgency-of-climate-change,The first scientific report on the dangers posed to a livable climate by burning fossil fuels was delivered to President Johnson over 50 years ago.
449,The Paris Climate Agreement is about carbon and confusion,/opinion/the-paris-climate-agreement-is-about-carbon-and-confusion,The Paris Agreement is largely a ruse concocted by climate alarmists and cronies to justify current and future policies that would benefit them but harm the rest of us. 
450,Earth Day 2016: Let's ditch the doom and gloom and celebrate our improving environment,/opinion/earth-day-2016-lets-ditch-the-doom-and-gloom-and-celebrate-our-improving-environment,"Discussions of climate change almost always include terms such as catastrophic, irreversible, and irreparable. "
451,Email bombshell: Attorneys General worked with Green groups to punish political opponents,/opinion/email-bombshell-attorneys-general-worked-with-green-groups-to-punish-political-opponents,New emails reveal that New York Attorney General Eric Schneiderman and others secretly teamed up with anti-fossil fuel activists to launch investigations against groups whose political speech challenged the global warming policy agenda.  
452,California gov declares state of emergency in Los Angeles suburb over massive gas leak,/us/california-gov-declares-state-of-emergency-in-los-angeles-suburb-over-massive-gas-leak,"California Gov. Jerry Brown declared a state of emergency in a Los Angeles suburb on Wednesday over a massive natural-gas leak that has been spewing methane and several other gases into the air for months, sickening residents and forcing thousands to evacuate."
453,Obama to feds: Boost renewable power 20 percent,/politics/obama-to-feds-boost-renewable-power-20-percent,"Saying the government should lead by example, President Barack Obama is ordering the federal government to nearly triple its use of renewable sources for electricity by 2020."
454,House backs bill to exclude climate change from trade deals,/politics/house-backs-bill-to-exclude-climate-change-from-trade-deals,"As negotiators in Paris worked to finalize a global agreement on climate change, the Republican-controlled House on Friday approved a bill that would block trade deals from being used to cut greenhouse gas emissions."
455,Obama urges international cooperation on climate change,/politics/obama-urges-international-cooperation-on-climate-change,"In the first international test for his climate-change strategy, President Barack Obama pressed world leaders Tuesday to follow the United States' lead on the issue, even as a one-day United Nations summit revealed the many obstacles that still stand in the way of wider agreements to reduce heat-trapping pollution."
456,Ninety percent of EPA stimulus funding for diesel reduction program misspent,/politics/ninety-percent-of-epa-stimulus-funding-for-diesel-reduction-program-misspent,"Over 90 percent of funding for a diesel reduction program paid for by the stimulus law was misspent, according to a report by the Environmental Protection Agency’s (EPA) Office of Inspector General (OIG)."
457,Schwarzenegger makes rare visit to Sacramento,/politics/schwarzenegger-makes-rare-visit-to-sacramento,Arnold Schwarzenegger is making a rare political appearance in Sacramento.
458,Obama reportedly plotting end-run around Congress on global climate change deal,/politics/obama-reportedly-plotting-end-run-around-congress-on-global-climate-change-deal,"President Obama reportedly plans to do an end-run around Congress to forge an international climate change deal, effectively bypassing the Constitution's requirement to get the Senate's approval for a treaty."
459,California drivers brace for costly new gas tax,/politics/california-drivers-brace-for-costly-new-gas-tax,"At 68 cents a gallon, Californians already pay the nation's second highest gas tax. It goes up again in January to pay for a first in the nation climate change law that hits motorists where it hurts most: the pocketbook."
460,Groups to EPA: Stop muzzling science advisers,/politics/groups-to-epa-stop-muzzling-science-advisers,Journalist and scientific organizations accused the Environmental Protection Agency on Tuesday of attempting to muzzle its independent scientific advisers by directing them to funnel all outside requests for information through agency officials.
461,Tom Steyer wants to ‘penalize people’ who add to ‘climate risk’,/politics/tom-steyer-wants-to-penalize-people-who-add-to-climate-risk,"Speaking in New York City last week, Wall Street billionaire Tom Steyer laid clear his vision for penalizing people whose actions may contribute to climate change."
462,The winner of Supreme Court's latest EPA ruling? Everyone and no one,/politics/the-winner-of-supreme-courts-latest-epa-ruling-everyone-and-no-one,The jury's still out on whether Monday's Supreme Court ruling will have any effect on the Environmental Protection Agency's proposed rule to limit carbon emissions from power plants.
